Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-5 21:57,UMP-45 | 紫青之色 (略有磨损) ,消费级,普通,微型冲锋枪,略有磨损,10.69,当前在售(124)
2023-6-5 21:57,MAC-10（StatTrak™） | 捕猎者 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,8.93,当前在售(163)
2023-6-5 21:57,MAC-10（StatTrak™） | 捕猎者 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,1.25,当前在售(163)
2023-6-5 21:57,MAC-10（StatTrak™） | 捕猎者 (破损不堪),军规级,StatTrak™,微型冲锋枪,破损不堪,1.1,当前在售(163)
2023-6-5 21:57,MAC-10（StatTrak™） | 捕猎者 (战痕累累),军规级,StatTrak™,微型冲锋枪,战痕累累,1.12,当前在售(163)
2023-6-5 21:57,弯刀（★） | 致命紫罗兰 (略有磨损) ,隐秘,★,匕首,略有磨损,1188.27,当前在售(62)
2023-6-5 21:57,弯刀（★） | 致命紫罗兰 (崭新出厂),隐秘,★,匕首,崭新出厂,1917,当前在售(62)
2023-6-5 21:57,弯刀（★） | 致命紫罗兰 (久经沙场),隐秘,★,匕首,久经沙场,910,当前在售(62)
2023-6-5 21:57,弯刀（★） | 致命紫罗兰 (破损不堪),隐秘,★,匕首,破损不堪,899.99,当前在售(62)
2023-6-5 21:57,弯刀（★） | 致命紫罗兰 (战痕累累),隐秘,★,匕首,战痕累累,811.5,当前在售(62)
2023-6-5 21:57,弯刀（★） | 人工染色 (略有磨损) ,隐秘,★,匕首,略有磨损,880,当前在售(42)
2023-6-5 21:57,弯刀（★） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,1169.49,当前在售(42)
2023-6-5 21:57,弯刀（★） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,833.99,当前在售(42)
2023-6-5 21:57,弯刀（★） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,794.9,当前在售(42)
2023-6-5 21:57,弯刀（★） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,785,当前在售(42)
2023-6-5 21:57,MAC-10（纪念品） | 渐变琥珀 (略有磨损) ,军规级,纪念品,微型冲锋枪,略有磨损,92,当前在售(119)
2023-6-5 21:57,MAC-10（纪念品） | 渐变琥珀 (崭新出厂),军规级,纪念品,微型冲锋枪,崭新出厂,164.7,当前在售(119)
2023-6-5 21:57,MAC-10（纪念品） | 渐变琥珀 (久经沙场),军规级,纪念品,微型冲锋枪,久经沙场,63.1,当前在售(119)
2023-6-5 21:57,MAC-10（纪念品） | 渐变琥珀 (破损不堪),军规级,纪念品,微型冲锋枪,破损不堪,108.5,当前在售(119)
2023-6-5 21:57,M4A4（StatTrak™） | 沙漠精英 (略有磨损) ,隐秘,StatTrak™,步枪,略有磨损,114.49,当前在售(75)
2023-6-5 21:57,M4A4（StatTrak™） | 沙漠精英 (崭新出厂),隐秘,StatTrak™,步枪,崭新出厂,209,当前在售(75)
2023-6-5 21:57,M4A4（StatTrak™） | 沙漠精英 (久经沙场),隐秘,StatTrak™,步枪,久经沙场,69.31,当前在售(75)
2023-6-5 21:57,M4A4（StatTrak™） | 沙漠精英 (破损不堪),隐秘,StatTrak™,步枪,破损不堪,111.97,当前在售(75)
2023-6-5 21:57,M4A4（StatTrak™） | 沙漠精英 (战痕累累),隐秘,StatTrak™,步枪,战痕累累,78.5,当前在售(75)
2023-6-5 21:57,弯刀（★） | 狩猎网格 (略有磨损) ,隐秘,★,匕首,略有磨损,784.5,当前在售(37)
2023-6-5 21:57,弯刀（★） | 狩猎网格 (崭新出厂),隐秘,★,匕首,崭新出厂,3000,当前在售(37)
2023-6-5 21:57,弯刀（★） | 狩猎网格 (久经沙场),隐秘,★,匕首,久经沙场,740,当前在售(37)
2023-6-5 21:57,弯刀（★） | 狩猎网格 (破损不堪),隐秘,★,匕首,破损不堪,740,当前在售(37)
2023-6-5 21:57,弯刀（★） | 狩猎网格 (战痕累累),隐秘,★,匕首,战痕累累,759.49,当前在售(37)
2023-6-5 21:57,MAC-10（StatTrak™） | 青金鳄皮 (略有磨损) ,军规级,StatTrak™,微型冲锋枪,略有磨损,5.85,当前在售(122)
2023-6-5 21:57,MAC-10（StatTrak™） | 青金鳄皮 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,10.87,当前在售(122)
2023-6-5 21:57,MAC-10（StatTrak™） | 青金鳄皮 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,3.07,当前在售(122)
2023-6-5 21:57,MAC-10（StatTrak™） | 青金鳄皮 (破损不堪),军规级,StatTrak™,微型冲锋枪,破损不堪,3.9,当前在售(122)
2023-6-5 21:57,MAC-10（StatTrak™） | 青金鳄皮 (战痕累累),军规级,StatTrak™,微型冲锋枪,战痕累累,2.67,当前在售(122)
2023-6-5 21:57,M4A4 | 沙漠风暴 (略有磨损) ,工业级,普通,步枪,略有磨损,113,当前在售(69)
2023-6-5 21:57,M4A4 | 沙漠风暴 (崭新出厂),工业级,普通,步枪,崭新出厂,320,当前在售(69)
2023-6-5 21:57,M4A4 | 沙漠风暴 (久经沙场),工业级,普通,步枪,久经沙场,104,当前在售(69)
2023-6-5 21:57,M4A4 | 沙漠风暴 (破损不堪),工业级,普通,步枪,破损不堪,98.99,当前在售(69)
2023-6-5 21:57,M4A4 | 沙漠风暴 (战痕累累),工业级,普通,步枪,战痕累累,115.09,当前在售(69)
2023-6-5 21:57,弯刀（★） | 森林 DDPAT (略有磨损) ,隐秘,★,匕首,略有磨损,809.99,当前在售(35)
2023-6-5 21:57,弯刀（★） | 森林 DDPAT (崭新出厂),隐秘,★,匕首,崭新出厂,2345.79,当前在售(35)
2023-6-5 21:57,弯刀（★） | 森林 DDPAT (久经沙场),隐秘,★,匕首,久经沙场,745,当前在售(35)
2023-6-5 21:57,弯刀（★） | 森林 DDPAT (破损不堪),隐秘,★,匕首,破损不堪,745,当前在售(35)
2023-6-5 21:57,弯刀（★） | 森林 DDPAT (战痕累累),隐秘,★,匕首,战痕累累,749.99,当前在售(35)
2023-6-5 21:57,新星（纪念品） | 索贝克之噬 (略有磨损) ,受限,纪念品,霰弹枪,略有磨损,58,当前在售(26)
2023-6-5 21:57,新星（纪念品） | 索贝克之噬 (崭新出厂),受限,纪念品,霰弹枪,崭新出厂,349.49,当前在售(26)
2023-6-5 21:57,新星（纪念品） | 索贝克之噬 (久经沙场),受限,纪念品,霰弹枪,久经沙场,39,当前在售(26)
2023-6-5 21:57,新星（纪念品） | 索贝克之噬 (破损不堪),受限,纪念品,霰弹枪,破损不堪,29.59,当前在售(26)
2023-6-5 21:57,新星（纪念品） | 索贝克之噬 (战痕累累),受限,纪念品,霰弹枪,战痕累累,27.1,当前在售(26)
2023-6-5 21:57,格洛克 18 型 | 一目了然 (略有磨损) ,军规级,普通,手枪,略有磨损,1.15,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 一目了然 (崭新出厂),军规级,普通,手枪,崭新出厂,3.4,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 一目了然 (久经沙场),军规级,普通,手枪,久经沙场,0.65,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 一目了然 (破损不堪),军规级,普通,手枪,破损不堪,0.57,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 一目了然 (战痕累累),军规级,普通,手枪,战痕累累,0.64,当前在售(1000+)
2023-6-5 21:57,新星（StatTrak™） | 古董枪 (略有磨损) ,保密,StatTrak™,霰弹枪,略有磨损,139.98,当前在售(28)
2023-6-5 21:57,新星（StatTrak™） | 古董枪 (崭新出厂),保密,StatTrak™,霰弹枪,崭新出厂,187.94,当前在售(28)
2023-6-5 21:57,新星（StatTrak™） | 古董枪 (久经沙场),保密,StatTrak™,霰弹枪,久经沙场,114.44,当前在售(28)
2023-6-5 21:57,弯刀（★） | 多普勒 (略有磨损) ,隐秘,★,匕首,略有磨损,2597,当前在售(34)
2023-6-5 21:57,弯刀（★） | 多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,2649.5,当前在售(34)
2023-6-5 21:57,MAC-10（StatTrak™） | 致命紫罗兰 (略有磨损) ,军规级,StatTrak™,微型冲锋枪,略有磨损,22,当前在售(106)
2023-6-5 21:57,MAC-10（StatTrak™） | 致命紫罗兰 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,327,当前在售(106)
2023-6-5 21:57,MAC-10（StatTrak™） | 致命紫罗兰 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,9.19,当前在售(106)
2023-6-5 21:57,MAC-10（StatTrak™） | 致命紫罗兰 (破损不堪),军规级,StatTrak™,微型冲锋枪,破损不堪,7.2,当前在售(106)
2023-6-5 21:57,MAC-10（StatTrak™） | 致命紫罗兰 (战痕累累),军规级,StatTrak™,微型冲锋枪,战痕累累,7.24,当前在售(106)
2023-6-5 21:57,格洛克 18 型（StatTrak™） | 城里的月光 (略有磨损) ,受限,StatTrak™,手枪,略有磨损,11.11,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型（StatTrak™） | 城里的月光 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,22.8,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型（StatTrak™） | 城里的月光 (久经沙场),受限,StatTrak™,手枪,久经沙场,4.71,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型（StatTrak™） | 城里的月光 (破损不堪),受限,StatTrak™,手枪,破损不堪,8.23,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型（StatTrak™） | 城里的月光 (战痕累累),受限,StatTrak™,手枪,战痕累累,3.97,当前在售(1000+)
2023-6-5 21:57,M4A4（StatTrak™） | 弹雨 (略有磨损) ,隐秘,StatTrak™,步枪,略有磨损,369.37,当前在售(71)
2023-6-5 21:57,M4A4（StatTrak™） | 弹雨 (崭新出厂),隐秘,StatTrak™,步枪,崭新出厂,944.99,当前在售(71)
2023-6-5 21:57,M4A4（StatTrak™） | 弹雨 (久经沙场),隐秘,StatTrak™,步枪,久经沙场,184.93,当前在售(71)
2023-6-5 21:57,M4A4（StatTrak™） | 弹雨 (破损不堪),隐秘,StatTrak™,步枪,破损不堪,297.83,当前在售(71)
2023-6-5 21:57,弯刀（★） | 蓝钢 (略有磨损) ,隐秘,★,匕首,略有磨损,1090,当前在售(20)
2023-6-5 21:57,弯刀（★） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,1539,当前在售(20)
2023-6-5 21:57,弯刀（★） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,999.5,当前在售(20)
2023-6-5 21:57,弯刀（★） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,954,当前在售(20)
2023-6-5 21:57,弯刀（★） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,920,当前在售(20)
2023-6-5 21:57,MAC-10（纪念品） | 棕榈色 (略有磨损) ,工业级,纪念品,微型冲锋枪,略有磨损,11.59,当前在售(111)
2023-6-5 21:57,MAC-10（纪念品） | 棕榈色 (崭新出厂),工业级,纪念品,微型冲锋枪,崭新出厂,300,当前在售(111)
2023-6-5 21:57,MAC-10（纪念品） | 棕榈色 (久经沙场),工业级,纪念品,微型冲锋枪,久经沙场,3.18,当前在售(111)
2023-6-5 21:57,MAC-10（纪念品） | 棕榈色 (破损不堪),工业级,纪念品,微型冲锋枪,破损不堪,4.77,当前在售(111)
2023-6-5 21:57,MAC-10（纪念品） | 棕榈色 (战痕累累),工业级,纪念品,微型冲锋枪,战痕累累,4.99,当前在售(111)
2023-6-5 21:57,格洛克 18 型 | 本生灯 (略有磨损) ,军规级,普通,手枪,略有磨损,3.5,当前在售(795)
2023-6-5 21:57,格洛克 18 型 | 本生灯 (崭新出厂),军规级,普通,手枪,崭新出厂,22.19,当前在售(795)
2023-6-5 21:57,格洛克 18 型 | 本生灯 (久经沙场),军规级,普通,手枪,久经沙场,1.52,当前在售(795)
2023-6-5 21:57,格洛克 18 型 | 本生灯 (破损不堪),军规级,普通,手枪,破损不堪,2.79,当前在售(795)
2023-6-5 21:57,格洛克 18 型 | 本生灯 (战痕累累),军规级,普通,手枪,战痕累累,4.98,当前在售(795)
2023-6-5 21:57,弯刀（★） | 伽玛多普勒 (略有磨损) ,隐秘,★,匕首,略有磨损,2999,当前在售(26)
2023-6-5 21:57,弯刀（★） | 伽玛多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,2570,当前在售(26)
2023-6-5 21:57,弯刀（★） | 枯焦之色 (略有磨损) ,隐秘,★,匕首,略有磨损,817.5,当前在售(24)
2023-6-5 21:57,弯刀（★） | 枯焦之色 (崭新出厂),隐秘,★,匕首,崭新出厂,1300,当前在售(24)
2023-6-5 21:57,弯刀（★） | 枯焦之色 (久经沙场),隐秘,★,匕首,久经沙场,760,当前在售(24)
2023-6-5 21:57,弯刀（★） | 枯焦之色 (破损不堪),隐秘,★,匕首,破损不堪,769.5,当前在售(24)
2023-6-5 21:57,弯刀（★） | 枯焦之色 (战痕累累),隐秘,★,匕首,战痕累累,748,当前在售(24)
2023-6-5 21:57,M4A4 | 暗之绽放 (略有磨损) ,工业级,普通,步枪,略有磨损,86.45,当前在售(61)
2023-6-5 21:57,M4A4 | 暗之绽放 (崭新出厂),工业级,普通,步枪,崭新出厂,94.92,当前在售(61)
2023-6-5 21:57,M4A4 | 暗之绽放 (久经沙场),工业级,普通,步枪,久经沙场,84.9,当前在售(61)
2023-6-5 21:57,M4A4 | 暗之绽放 (破损不堪),工业级,普通,步枪,破损不堪,85.65,当前在售(61)
2023-6-5 21:57,M4A4 | 暗之绽放 (战痕累累),工业级,普通,步枪,战痕累累,85.5,当前在售(61)
2023-6-5 21:57,MAC-10（纪念品） | 鸣沙 (略有磨损) ,工业级,纪念品,微型冲锋枪,略有磨损,2.47,当前在售(68)
2023-6-5 21:57,MAC-10（纪念品） | 鸣沙 (崭新出厂),工业级,纪念品,微型冲锋枪,崭新出厂,10.58,当前在售(68)
2023-6-5 21:57,MAC-10（纪念品） | 鸣沙 (久经沙场),工业级,纪念品,微型冲锋枪,久经沙场,0.78,当前在售(68)
2023-6-5 21:57,MAC-10（纪念品） | 鸣沙 (破损不堪),工业级,纪念品,微型冲锋枪,破损不堪,1.61,当前在售(68)
2023-6-5 21:57,MAC-10（纪念品） | 鸣沙 (战痕累累),工业级,纪念品,微型冲锋枪,战痕累累,0.74,当前在售(68)
2023-6-5 21:57,格洛克 18 型 | 异星世界 (略有磨损) ,军规级,普通,手枪,略有磨损,0.98,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 异星世界 (崭新出厂),军规级,普通,手枪,崭新出厂,3.84,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 异星世界 (久经沙场),军规级,普通,手枪,久经沙场,0.53,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 异星世界 (破损不堪),军规级,普通,手枪,破损不堪,0.42,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 异星世界 (战痕累累),军规级,普通,手枪,战痕累累,0.43,当前在售(1000+)
2023-6-5 21:57,新星 | 胡桃木 (略有磨损) ,消费级,普通,霰弹枪,略有磨损,14.95,当前在售(27)
2023-6-5 21:57,新星 | 胡桃木 (崭新出厂),消费级,普通,霰弹枪,崭新出厂,99.85,当前在售(27)
2023-6-5 21:57,新星 | 胡桃木 (久经沙场),消费级,普通,霰弹枪,久经沙场,6.09,当前在售(27)
2023-6-5 21:57,新星 | 胡桃木 (破损不堪),消费级,普通,霰弹枪,破损不堪,6.62,当前在售(27)
2023-6-5 21:57,新星 | 胡桃木 (战痕累累),消费级,普通,霰弹枪,战痕累累,5.87,当前在售(27)
2023-6-5 21:57,弯刀（★） | 北方森林 (略有磨损) ,隐秘,★,匕首,略有磨损,859.9,当前在售(22)
2023-6-5 21:57,弯刀（★） | 北方森林 (崭新出厂),隐秘,★,匕首,崭新出厂,1450,当前在售(22)
2023-6-5 21:57,弯刀（★） | 北方森林 (久经沙场),隐秘,★,匕首,久经沙场,771.5,当前在售(22)
2023-6-5 21:57,弯刀（★） | 北方森林 (破损不堪),隐秘,★,匕首,破损不堪,796.26,当前在售(22)
2023-6-5 21:57,弯刀（★） | 北方森林 (战痕累累),隐秘,★,匕首,战痕累累,738,当前在售(22)
2023-6-5 21:57,弯刀（★ StatTrak™） | 传说 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,2019.99,当前在售(18)
2023-6-5 21:57,弯刀（★ StatTrak™） | 传说 (崭新出厂),隐秘,★,匕首,崭新出厂,2638.5,当前在售(18)
2023-6-5 21:57,弯刀（★ StatTrak™） | 传说 (久经沙场),隐秘,★,匕首,久经沙场,1580,当前在售(18)
2023-6-5 21:57,弯刀（★ StatTrak™） | 传说 (破损不堪),隐秘,★,匕首,破损不堪,1600,当前在售(18)
2023-6-5 21:57,弯刀（★ StatTrak™） | 传说 (战痕累累),隐秘,★,匕首,战痕累累,1344.99,当前在售(18)
2023-6-5 21:57,格洛克 18 型 | 圆影玉兔 (略有磨损) ,受限,普通,手枪,略有磨损,16.18,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 圆影玉兔 (崭新出厂),受限,普通,手枪,崭新出厂,25.6,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 圆影玉兔 (久经沙场),受限,普通,手枪,久经沙场,7.68,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 圆影玉兔 (破损不堪),受限,普通,手枪,破损不堪,6.77,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 圆影玉兔 (战痕累累),受限,普通,手枪,战痕累累,4.63,当前在售(1000+)
2023-6-5 21:57,新星 | 幽灵迷彩 (略有磨损) ,军规级,普通,霰弹枪,略有磨损,8.9,当前在售(15)
2023-6-5 21:57,新星 | 幽灵迷彩 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,11.9,当前在售(15)
2023-6-5 21:57,新星 | 幽灵迷彩 (久经沙场),军规级,普通,霰弹枪,久经沙场,8.21,当前在售(15)
2023-6-5 21:57,新星 | 幽灵迷彩 (破损不堪),军规级,普通,霰弹枪,破损不堪,12.11,当前在售(15)
2023-6-5 21:57,MAC-10 | 紫青之色 (略有磨损) ,消费级,普通,微型冲锋枪,略有磨损,11.21,当前在售(86)
2023-6-5 21:57,MAC-10 | 紫青之色 (崭新出厂),消费级,普通,微型冲锋枪,崭新出厂,56.49,当前在售(86)
2023-6-5 21:57,MAC-10 | 紫青之色 (久经沙场),消费级,普通,微型冲锋枪,久经沙场,9.92,当前在售(86)
2023-6-5 21:57,MAC-10 | 紫青之色 (破损不堪),消费级,普通,微型冲锋枪,破损不堪,11.15,当前在售(86)
2023-6-5 21:57,MAC-10 | 紫青之色 (战痕累累),消费级,普通,微型冲锋枪,战痕累累,10.29,当前在售(86)
2023-6-5 21:57,格洛克 18 型 | 锈蚀烈焰 (略有磨损) ,军规级,普通,手枪,略有磨损,0.93,当前在售(876)
2023-6-5 21:57,格洛克 18 型 | 锈蚀烈焰 (崭新出厂),军规级,普通,手枪,崭新出厂,1.99,当前在售(876)
2023-6-5 21:57,格洛克 18 型 | 锈蚀烈焰 (久经沙场),军规级,普通,手枪,久经沙场,0.49,当前在售(876)
2023-6-5 21:57,格洛克 18 型 | 锈蚀烈焰 (破损不堪),军规级,普通,手枪,破损不堪,0.56,当前在售(876)
2023-6-5 21:57,格洛克 18 型 | 锈蚀烈焰 (战痕累累),军规级,普通,手枪,战痕累累,0.41,当前在售(876)
2023-6-5 21:57,MAC-10（StatTrak™） | 销声 (略有磨损) ,受限,StatTrak™,微型冲锋枪,略有磨损,10.07,当前在售(107)
2023-6-5 21:57,MAC-10（StatTrak™） | 销声 (崭新出厂),受限,StatTrak™,微型冲锋枪,崭新出厂,30,当前在售(107)
2023-6-5 21:57,MAC-10（StatTrak™） | 销声 (久经沙场),受限,StatTrak™,微型冲锋枪,久经沙场,5.67,当前在售(107)
2023-6-5 21:57,MAC-10（StatTrak™） | 销声 (破损不堪),受限,StatTrak™,微型冲锋枪,破损不堪,5.46,当前在售(107)
2023-6-5 21:57,MAC-10（StatTrak™） | 销声 (战痕累累),受限,StatTrak™,微型冲锋枪,战痕累累,5.1,当前在售(107)
2023-6-5 21:57,弯刀（★ StatTrak™） | 自动化 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1799.5,当前在售(24)
2023-6-5 21:57,弯刀（★ StatTrak™） | 自动化 (崭新出厂),隐秘,★,匕首,崭新出厂,2700,当前在售(24)
2023-6-5 21:57,弯刀（★ StatTrak™） | 自动化 (久经沙场),隐秘,★,匕首,久经沙场,1432,当前在售(24)
2023-6-5 21:57,弯刀（★ StatTrak™） | 自动化 (破损不堪),隐秘,★,匕首,破损不堪,10000,当前在售(24)
2023-6-5 21:57,弯刀（★ StatTrak™） | 自动化 (战痕累累),隐秘,★,匕首,战痕累累,1400,当前在售(24)
2023-6-5 21:57,新星 | 风卷残云 (略有磨损) ,军规级,普通,霰弹枪,略有磨损,5.28,当前在售(32)
2023-6-5 21:57,新星 | 风卷残云 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,5.8,当前在售(32)
2023-6-5 21:57,新星 | 风卷残云 (久经沙场),军规级,普通,霰弹枪,久经沙场,5.89,当前在售(32)
2023-6-5 21:57,新星 | 风卷残云 (破损不堪),军规级,普通,霰弹枪,破损不堪,7,当前在售(32)
2023-6-5 21:57,新星 | 风卷残云 (战痕累累),军规级,普通,霰弹枪,战痕累累,5.98,当前在售(32)
2023-6-5 21:57,M4A4（StatTrak™） | 星级 (略有磨损) ,受限,StatTrak™,步枪,略有磨损,360.99,当前在售(54)
2023-6-5 21:57,M4A4（StatTrak™） | 星级 (崭新出厂),受限,StatTrak™,步枪,崭新出厂,888,当前在售(54)
2023-6-5 21:57,M4A4（StatTrak™） | 星级 (久经沙场),受限,StatTrak™,步枪,久经沙场,295.72,当前在售(54)
2023-6-5 21:57,M4A4（StatTrak™） | 星级 (破损不堪),受限,StatTrak™,步枪,破损不堪,479.4,当前在售(54)
2023-6-5 21:57,MAC-10 | 炽热 (略有磨损) ,受限,普通,微型冲锋枪,略有磨损,22.69,当前在售(121)
2023-6-5 21:57,MAC-10 | 炽热 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,37.78,当前在售(121)
2023-6-5 21:57,MAC-10 | 炽热 (久经沙场),受限,普通,微型冲锋枪,久经沙场,12.29,当前在售(121)
2023-6-5 21:57,MAC-10 | 炽热 (破损不堪),受限,普通,微型冲锋枪,破损不堪,11.95,当前在售(121)
2023-6-5 21:57,MAC-10 | 炽热 (战痕累累),受限,普通,微型冲锋枪,战痕累累,10.99,当前在售(121)
2023-6-5 21:57,弯刀（★ StatTrak™） | 澄澈之水 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1119.5,当前在售(11)
2023-6-5 21:57,弯刀（★ StatTrak™） | 澄澈之水 (崭新出厂),隐秘,★,匕首,崭新出厂,1340,当前在售(11)
2023-6-5 21:57,弯刀（★ StatTrak™） | 澄澈之水 (久经沙场),隐秘,★,匕首,久经沙场,996.49,当前在售(11)
2023-6-5 21:57,弯刀（★ StatTrak™） | 澄澈之水 (破损不堪),隐秘,★,匕首,破损不堪,905,当前在售(11)
2023-6-5 21:57,弯刀（★ StatTrak™） | 澄澈之水 (战痕累累),隐秘,★,匕首,战痕累累,1268.27,当前在售(11)
2023-6-5 21:57,新星 | 惊惧骷髅 (略有磨损) ,受限,普通,霰弹枪,略有磨损,38,当前在售(28)
2023-6-5 21:57,新星 | 惊惧骷髅 (崭新出厂),受限,普通,霰弹枪,崭新出厂,44.27,当前在售(28)
2023-6-5 21:57,新星 | 惊惧骷髅 (久经沙场),受限,普通,霰弹枪,久经沙场,33.92,当前在售(28)
2023-6-5 21:57,新星 | 惊惧骷髅 (破损不堪),受限,普通,霰弹枪,破损不堪,35.99,当前在售(28)
2023-6-5 21:57,新星 | 惊惧骷髅 (战痕累累),受限,普通,霰弹枪,战痕累累,51.37,当前在售(28)
2023-6-5 21:57,MAC-10 | 玩具盒子 (略有磨损) ,保密,普通,微型冲锋枪,略有磨损,39,当前在售(103)
2023-6-5 21:57,MAC-10 | 玩具盒子 (崭新出厂),保密,普通,微型冲锋枪,崭新出厂,99.35,当前在售(103)
2023-6-5 21:57,MAC-10 | 玩具盒子 (久经沙场),保密,普通,微型冲锋枪,久经沙场,23,当前在售(103)
2023-6-5 21:57,MAC-10 | 玩具盒子 (破损不堪),保密,普通,微型冲锋枪,破损不堪,21,当前在售(103)
2023-6-5 21:57,MAC-10 | 玩具盒子 (战痕累累),保密,普通,微型冲锋枪,战痕累累,19.44,当前在售(103)
2023-6-5 21:57,弯刀（★） | 渐变大理石 (略有磨损) ,隐秘,★,匕首,略有磨损,2399.5,当前在售(11)
2023-6-5 21:57,弯刀（★） | 渐变大理石 (崭新出厂),隐秘,★,匕首,崭新出厂,2400,当前在售(11)
2023-6-5 21:57,格洛克 18 型 | 鼬鼠 (略有磨损) ,受限,普通,手枪,略有磨损,4.7,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 鼬鼠 (崭新出厂),受限,普通,手枪,崭新出厂,15.2,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 鼬鼠 (久经沙场),受限,普通,手枪,久经沙场,2.23,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 鼬鼠 (破损不堪),受限,普通,手枪,破损不堪,1.87,当前在售(1000+)
2023-6-5 21:57,格洛克 18 型 | 鼬鼠 (战痕累累),受限,普通,手枪,战痕累累,1.89,当前在售(1000+)
2023-6-5 21:57,弯刀（★） | 噩梦之夜 (略有磨损) ,隐秘,★,匕首,略有磨损,1213.9,当前在售(15)
2023-6-5 21:57,弯刀（★） | 噩梦之夜 (崭新出厂),隐秘,★,匕首,崭新出厂,3468.13,当前在售(15)
2023-6-5 21:57,弯刀（★） | 噩梦之夜 (久经沙场),隐秘,★,匕首,久经沙场,871,当前在售(15)
2023-6-5 21:57,弯刀（★） | 噩梦之夜 (破损不堪),隐秘,★,匕首,破损不堪,894.99,当前在售(15)
2023-6-5 21:57,弯刀（★） | 噩梦之夜 (战痕累累),隐秘,★,匕首,战痕累累,786.9,当前在售(15)
2023-6-5 21:57,MAC-10 | 核子花园 (略有磨损) ,军规级,普通,微型冲锋枪,略有磨损,49.99,当前在售(96)
2023-6-5 21:57,MAC-10 | 核子花园 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,79.99,当前在售(96)
2023-6-5 21:57,MAC-10 | 核子花园 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,37.25,当前在售(96)
2023-6-5 21:57,MAC-10 | 核子花园 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,38.97,当前在售(96)
2023-6-5 21:57,MAC-10 | 核子花园 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,28.38,当前在售(96)
2023-6-5 21:57,新星（StatTrak™） | 惊惧骷髅 (略有磨损) ,受限,StatTrak™,霰弹枪,略有磨损,88.41,当前在售(23)
2023-6-5 21:57,新星（StatTrak™） | 惊惧骷髅 (崭新出厂),受限,StatTrak™,霰弹枪,崭新出厂,90.02,当前在售(23)
2023-6-5 21:57,新星（StatTrak™） | 惊惧骷髅 (久经沙场),受限,StatTrak™,霰弹枪,久经沙场,76.86,当前在售(23)
2023-6-5 21:57,新星（StatTrak™） | 惊惧骷髅 (破损不堪),受限,StatTrak™,霰弹枪,破损不堪,63.78,当前在售(23)
2023-6-5 21:57,新星（StatTrak™） | 惊惧骷髅 (战痕累累),受限,StatTrak™,霰弹枪,战痕累累,56.5,当前在售(23)
2023-6-5 21:57,M4A4（StatTrak™） | 地狱烈焰 (略有磨损) ,保密,StatTrak™,步枪,略有磨损,540,当前在售(46)
