Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-17 21:58,P2000（纪念品） | 坚固链甲 (略有磨损),军规级,纪念品,手枪,略有磨损,69.4,当前在售(85)
2023-6-17 21:58,沙漠之鹰 | 都市瓦砾 (略有磨损),军规级,普通,手枪,略有磨损,5.99,当前在售(390)
2023-6-17 21:58,沙漠之鹰 | 都市瓦砾 (崭新出厂),军规级,普通,手枪,崭新出厂,7.82,当前在售(390)
2023-6-17 21:58,沙漠之鹰 | 都市瓦砾 (久经沙场),军规级,普通,手枪,久经沙场,3.9,当前在售(390)
2023-6-17 21:58,沙漠之鹰 | 都市瓦砾 (破损不堪),军规级,普通,手枪,破损不堪,3.86,当前在售(390)
2023-6-17 21:58,沙漠之鹰 | 都市瓦砾 (战痕累累),军规级,普通,手枪,战痕累累,3.88,当前在售(390)
2023-6-17 21:58,MAG-7（StatTrak™） | 正义 (略有磨损),保密,StatTrak™,霰弹枪,略有磨损,61,当前在售(159)
2023-6-17 21:58,MAG-7（StatTrak™） | 正义 (崭新出厂),保密,StatTrak™,霰弹枪,崭新出厂,160,当前在售(159)
2023-6-17 21:58,MAG-7（StatTrak™） | 正义 (久经沙场),保密,StatTrak™,霰弹枪,久经沙场,28.59,当前在售(159)
2023-6-17 21:58,MAG-7（StatTrak™） | 正义 (破损不堪),保密,StatTrak™,霰弹枪,破损不堪,23.88,当前在售(159)
2023-6-17 21:58,MAG-7（StatTrak™） | 正义 (战痕累累),保密,StatTrak™,霰弹枪,战痕累累,18.07,当前在售(159)
2023-6-17 21:58,FN57（StatTrak™） | 耍猴把戏 (略有磨损),保密,StatTrak™,手枪,略有磨损,203.5,当前在售(60)
2023-6-17 21:58,FN57（StatTrak™） | 耍猴把戏 (久经沙场),保密,StatTrak™,手枪,久经沙场,37.78,当前在售(60)
2023-6-17 21:58,FN57（StatTrak™） | 耍猴把戏 (破损不堪),保密,StatTrak™,手枪,破损不堪,28.58,当前在售(60)
2023-6-17 21:58,FN57（StatTrak™） | 耍猴把戏 (战痕累累),保密,StatTrak™,手枪,战痕累累,30,当前在售(60)
2023-6-17 21:58,MAG-7 | 声纳 (略有磨损),军规级,普通,霰弹枪,略有磨损,0.84,当前在售(139)
2023-6-17 21:58,MAG-7 | 声纳 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,1.59,当前在售(139)
2023-6-17 21:58,MAG-7 | 声纳 (久经沙场),军规级,普通,霰弹枪,久经沙场,0.52,当前在售(139)
2023-6-17 21:58,MAG-7 | 声纳 (破损不堪),军规级,普通,霰弹枪,破损不堪,0.43,当前在售(139)
2023-6-17 21:58,沙漠之鹰 | 都市 DDPAT (略有磨损),工业级,普通,手枪,略有磨损,13.09,当前在售(284)
2023-6-17 21:58,沙漠之鹰 | 都市 DDPAT (崭新出厂),工业级,普通,手枪,崭新出厂,111,当前在售(284)
2023-6-17 21:58,沙漠之鹰 | 都市 DDPAT (久经沙场),工业级,普通,手枪,久经沙场,7.79,当前在售(284)
2023-6-17 21:58,沙漠之鹰 | 都市 DDPAT (破损不堪),工业级,普通,手枪,破损不堪,6.85,当前在售(284)
2023-6-17 21:58,沙漠之鹰 | 都市 DDPAT (战痕累累),工业级,普通,手枪,战痕累累,5.2,当前在售(284)
2023-6-17 21:58,FN57（StatTrak™） | 三位一体 (略有磨损),受限,StatTrak™,手枪,略有磨损,34.77,当前在售(65)
2023-6-17 21:58,FN57（StatTrak™） | 三位一体 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,50.19,当前在售(65)
2023-6-17 21:58,FN57（StatTrak™） | 三位一体 (久经沙场),受限,StatTrak™,手枪,久经沙场,23.9,当前在售(65)
2023-6-17 21:58,FN57（StatTrak™） | 三位一体 (破损不堪),受限,StatTrak™,手枪,破损不堪,22.83,当前在售(65)
2023-6-17 21:58,FN57（StatTrak™） | 三位一体 (战痕累累),受限,StatTrak™,手枪,战痕累累,19.9,当前在售(65)
2023-6-17 21:58,MAG-7（StatTrak™） | 灼烧之痕 (略有磨损),军规级,StatTrak™,霰弹枪,略有磨损,9.25,当前在售(122)
2023-6-17 21:58,MAG-7（StatTrak™） | 灼烧之痕 (崭新出厂),军规级,StatTrak™,霰弹枪,崭新出厂,78.59,当前在售(122)
2023-6-17 21:58,MAG-7（StatTrak™） | 灼烧之痕 (久经沙场),军规级,StatTrak™,霰弹枪,久经沙场,5.9,当前在售(122)
2023-6-17 21:58,MAG-7（StatTrak™） | 灼烧之痕 (破损不堪),军规级,StatTrak™,霰弹枪,破损不堪,7.51,当前在售(122)
2023-6-17 21:58,MAG-7（StatTrak™） | 灼烧之痕 (战痕累累),军规级,StatTrak™,霰弹枪,战痕累累,11.43,当前在售(122)
2023-6-17 21:58,FN57（StatTrak™） | 铜色星系 (略有磨损),受限,StatTrak™,手枪,略有磨损,112.83,当前在售(45)
2023-6-17 21:58,FN57（StatTrak™） | 铜色星系 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,220,当前在售(45)
2023-6-17 21:58,FN57（StatTrak™） | 铜色星系 (久经沙场),受限,StatTrak™,手枪,久经沙场,92.31,当前在售(45)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 深红之网 (略有磨损),受限,StatTrak™,手枪,略有磨损,379.5,当前在售(232)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 深红之网 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,2086,当前在售(232)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 深红之网 (久经沙场),受限,StatTrak™,手枪,久经沙场,97.23,当前在售(232)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 深红之网 (破损不堪),受限,StatTrak™,手枪,破损不堪,102.49,当前在售(232)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 深红之网 (战痕累累),受限,StatTrak™,手枪,战痕累累,104.17,当前在售(232)
2023-6-17 21:58,FN57（StatTrak™） | 童话城堡 (略有磨损),保密,StatTrak™,手枪,略有磨损,277.5,当前在售(44)
2023-6-17 21:58,FN57（StatTrak™） | 童话城堡 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,595,当前在售(44)
2023-6-17 21:58,FN57（StatTrak™） | 童话城堡 (久经沙场),保密,StatTrak™,手枪,久经沙场,146.5,当前在售(44)
2023-6-17 21:58,FN57（StatTrak™） | 童话城堡 (破损不堪),保密,StatTrak™,手枪,破损不堪,127,当前在售(44)
2023-6-17 21:58,FN57（StatTrak™） | 童话城堡 (战痕累累),保密,StatTrak™,手枪,战痕累累,110.93,当前在售(44)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 纳迦蛇神 (略有磨损),受限,StatTrak™,手枪,略有磨损,44.84,当前在售(195)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 纳迦蛇神 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,130,当前在售(195)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 纳迦蛇神 (久经沙场),受限,StatTrak™,手枪,久经沙场,22.8,当前在售(195)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 纳迦蛇神 (破损不堪),受限,StatTrak™,手枪,破损不堪,22.92,当前在售(195)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 纳迦蛇神 (战痕累累),受限,StatTrak™,手枪,战痕累累,24.5,当前在售(195)
2023-6-17 21:58,MAG-7 | 核芯破裂 (略有磨损),受限,普通,霰弹枪,略有磨损,20.68,当前在售(126)
2023-6-17 21:58,MAG-7 | 核芯破裂 (崭新出厂),受限,普通,霰弹枪,崭新出厂,43.4,当前在售(126)
2023-6-17 21:58,MAG-7 | 核芯破裂 (久经沙场),受限,普通,霰弹枪,久经沙场,11.13,当前在售(126)
2023-6-17 21:58,MAG-7 | 核芯破裂 (破损不堪),受限,普通,霰弹枪,破损不堪,9.06,当前在售(126)
2023-6-17 21:58,MAG-7 | 核芯破裂 (战痕累累),受限,普通,霰弹枪,战痕累累,8.57,当前在售(126)
2023-6-17 21:58,沙漠之鹰 | 遗产 (略有磨损),受限,普通,手枪,略有磨损,52.41,当前在售(200)
2023-6-17 21:58,沙漠之鹰 | 遗产 (崭新出厂),受限,普通,手枪,崭新出厂,89.9,当前在售(200)
2023-6-17 21:58,沙漠之鹰 | 遗产 (久经沙场),受限,普通,手枪,久经沙场,36.28,当前在售(200)
2023-6-17 21:58,沙漠之鹰 | 遗产 (破损不堪),受限,普通,手枪,破损不堪,45,当前在售(200)
2023-6-17 21:58,沙漠之鹰 | 遗产 (战痕累累),受限,普通,手枪,战痕累累,30.48,当前在售(200)
2023-6-17 21:58,MAG-7（StatTrak™） | 碰碰狗 (略有磨损),军规级,StatTrak™,霰弹枪,略有磨损,1.6,当前在售(104)
2023-6-17 21:58,MAG-7（StatTrak™） | 碰碰狗 (崭新出厂),军规级,StatTrak™,霰弹枪,崭新出厂,4.53,当前在售(104)
2023-6-17 21:58,MAG-7（StatTrak™） | 碰碰狗 (久经沙场),军规级,StatTrak™,霰弹枪,久经沙场,0.94,当前在售(104)
2023-6-17 21:58,MAG-7（StatTrak™） | 碰碰狗 (破损不堪),军规级,StatTrak™,霰弹枪,破损不堪,1.26,当前在售(104)
2023-6-17 21:58,MAG-7（StatTrak™） | 碰碰狗 (战痕累累),军规级,StatTrak™,霰弹枪,战痕累累,0.82,当前在售(104)
2023-6-17 21:58,FN57（StatTrak™） | 狩猎利器 (略有磨损),保密,StatTrak™,手枪,略有磨损,57,当前在售(39)
2023-6-17 21:58,FN57（StatTrak™） | 狩猎利器 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,134,当前在售(39)
2023-6-17 21:58,FN57（StatTrak™） | 狩猎利器 (久经沙场),保密,StatTrak™,手枪,久经沙场,30.61,当前在售(39)
2023-6-17 21:58,FN57（StatTrak™） | 狩猎利器 (破损不堪),保密,StatTrak™,手枪,破损不堪,26.3,当前在售(39)
2023-6-17 21:58,FN57（StatTrak™） | 狩猎利器 (战痕累累),保密,StatTrak™,手枪,战痕累累,23,当前在售(39)
2023-6-17 21:58,MAG-7 | 禁卫军 (略有磨损),受限,普通,霰弹枪,略有磨损,16.33,当前在售(93)
2023-6-17 21:58,MAG-7 | 禁卫军 (崭新出厂),受限,普通,霰弹枪,崭新出厂,26.85,当前在售(93)
2023-6-17 21:58,MAG-7 | 禁卫军 (久经沙场),受限,普通,霰弹枪,久经沙场,13.89,当前在售(93)
2023-6-17 21:58,MAG-7 | 禁卫军 (破损不堪),受限,普通,霰弹枪,破损不堪,12.16,当前在售(93)
2023-6-17 21:58,FN57 | 铜色星系 (略有磨损),受限,普通,手枪,略有磨损,61,当前在售(57)
2023-6-17 21:58,FN57 | 铜色星系 (崭新出厂),受限,普通,手枪,崭新出厂,95.46,当前在售(57)
2023-6-17 21:58,FN57 | 铜色星系 (久经沙场),受限,普通,手枪,久经沙场,44.9,当前在售(57)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 红色代号 (略有磨损),隐秘,StatTrak™,手枪,略有磨损,524,当前在售(176)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 红色代号 (崭新出厂),隐秘,StatTrak™,手枪,崭新出厂,1169.5,当前在售(176)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 红色代号 (久经沙场),隐秘,StatTrak™,手枪,久经沙场,329.5,当前在售(176)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 红色代号 (破损不堪),隐秘,StatTrak™,手枪,破损不堪,259,当前在售(176)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 红色代号 (战痕累累),隐秘,StatTrak™,手枪,战痕累累,234.78,当前在售(176)
2023-6-17 21:58,MAG-7（StatTrak™） | 钴核 (略有磨损),军规级,StatTrak™,霰弹枪,略有磨损,3.98,当前在售(113)
2023-6-17 21:58,MAG-7（StatTrak™） | 钴核 (崭新出厂),军规级,StatTrak™,霰弹枪,崭新出厂,9.5,当前在售(113)
2023-6-17 21:58,MAG-7（StatTrak™） | 钴核 (久经沙场),军规级,StatTrak™,霰弹枪,久经沙场,2.05,当前在售(113)
2023-6-17 21:58,MAG-7（StatTrak™） | 钴核 (破损不堪),军规级,StatTrak™,霰弹枪,破损不堪,1.88,当前在售(113)
2023-6-17 21:58,MAG-7（StatTrak™） | 钴核 (战痕累累),军规级,StatTrak™,霰弹枪,战痕累累,1.82,当前在售(113)
2023-6-17 21:58,FN57 | 夜影 (略有磨损),军规级,普通,手枪,略有磨损,9.61,当前在售(52)
2023-6-17 21:58,FN57 | 夜影 (崭新出厂),军规级,普通,手枪,崭新出厂,9.92,当前在售(52)
2023-6-17 21:58,FN57 | 夜影 (久经沙场),军规级,普通,手枪,久经沙场,8,当前在售(52)
2023-6-17 21:58,FN57 | 夜影 (破损不堪),军规级,普通,手枪,破损不堪,8.98,当前在售(52)
2023-6-17 21:58,FN57 | 夜影 (战痕累累),军规级,普通,手枪,战痕累累,9.33,当前在售(52)
2023-6-17 21:58,沙漠之鹰（纪念品） | 沙漠之狐 (略有磨损),保密,纪念品,手枪,略有磨损,2049.5,当前在售(146)
2023-6-17 21:58,沙漠之鹰（纪念品） | 沙漠之狐 (崭新出厂),保密,纪念品,手枪,崭新出厂,3835.5,当前在售(146)
2023-6-17 21:58,沙漠之鹰（纪念品） | 沙漠之狐 (久经沙场),保密,纪念品,手枪,久经沙场,1374.5,当前在售(146)
2023-6-17 21:58,沙漠之鹰（纪念品） | 沙漠之狐 (破损不堪),保密,纪念品,手枪,破损不堪,1220,当前在售(146)
2023-6-17 21:58,沙漠之鹰（纪念品） | 沙漠之狐 (战痕累累),保密,纪念品,手枪,战痕累累,900,当前在售(146)
2023-6-17 21:58,MAG-7 | 海鸟 (略有磨损),消费级,普通,霰弹枪,略有磨损,7.45,当前在售(93)
2023-6-17 21:58,MAG-7 | 海鸟 (崭新出厂),消费级,普通,霰弹枪,崭新出厂,19.34,当前在售(93)
2023-6-17 21:58,MAG-7 | 海鸟 (久经沙场),消费级,普通,霰弹枪,久经沙场,7.07,当前在售(93)
2023-6-17 21:58,MAG-7 | 海鸟 (破损不堪),消费级,普通,霰弹枪,破损不堪,5.94,当前在售(93)
2023-6-17 21:58,MAG-7 | 海鸟 (战痕累累),消费级,普通,霰弹枪,战痕累累,5.48,当前在售(93)
2023-6-17 21:58,FN57 | 蓝莓樱桃 (略有磨损),受限,普通,手枪,略有磨损,410,当前在售(24)
2023-6-17 21:58,FN57 | 蓝莓樱桃 (崭新出厂),受限,普通,手枪,崭新出厂,411,当前在售(24)
2023-6-17 21:58,沙漠之鹰 | 沙漠之狐 (略有磨损),保密,普通,手枪,略有磨损,2554,当前在售(163)
2023-6-17 21:58,沙漠之鹰 | 沙漠之狐 (崭新出厂),保密,普通,手枪,崭新出厂,3179.5,当前在售(163)
2023-6-17 21:58,沙漠之鹰 | 沙漠之狐 (久经沙场),保密,普通,手枪,久经沙场,2147.5,当前在售(163)
2023-6-17 21:58,沙漠之鹰 | 沙漠之狐 (破损不堪),保密,普通,手枪,破损不堪,2100,当前在售(163)
2023-6-17 21:58,沙漠之鹰 | 沙漠之狐 (战痕累累),保密,普通,手枪,战痕累累,1965.99,当前在售(163)
2023-6-17 21:58,MAG-7（StatTrak™） | 声纳 (略有磨损),军规级,StatTrak™,霰弹枪,略有磨损,3.07,当前在售(135)
2023-6-17 21:58,MAG-7（StatTrak™） | 声纳 (崭新出厂),军规级,StatTrak™,霰弹枪,崭新出厂,6.3,当前在售(135)
2023-6-17 21:58,MAG-7（StatTrak™） | 声纳 (久经沙场),军规级,StatTrak™,霰弹枪,久经沙场,1.85,当前在售(135)
2023-6-17 21:58,MAG-7（StatTrak™） | 声纳 (破损不堪),军规级,StatTrak™,霰弹枪,破损不堪,1.38,当前在售(135)
2023-6-17 21:58,沙漠之鹰（纪念品） | 都市瓦砾 (略有磨损),军规级,纪念品,手枪,略有磨损,72.98,当前在售(156)
2023-6-17 21:58,沙漠之鹰（纪念品） | 都市瓦砾 (崭新出厂),军规级,纪念品,手枪,崭新出厂,109.99,当前在售(156)
2023-6-17 21:58,沙漠之鹰（纪念品） | 都市瓦砾 (久经沙场),军规级,纪念品,手枪,久经沙场,43.99,当前在售(156)
2023-6-17 21:58,沙漠之鹰（纪念品） | 都市瓦砾 (破损不堪),军规级,纪念品,手枪,破损不堪,79.7,当前在售(156)
2023-6-17 21:58,沙漠之鹰（纪念品） | 都市瓦砾 (战痕累累),军规级,纪念品,手枪,战痕累累,150,当前在售(156)
2023-6-17 21:58,MAG-7 | 暴风呼啸 (略有磨损),消费级,普通,霰弹枪,略有磨损,2.1,当前在售(84)
2023-6-17 21:58,MAG-7 | 暴风呼啸 (崭新出厂),消费级,普通,霰弹枪,崭新出厂,33.57,当前在售(84)
2023-6-17 21:58,MAG-7 | 暴风呼啸 (久经沙场),消费级,普通,霰弹枪,久经沙场,1.29,当前在售(84)
2023-6-17 21:58,MAG-7 | 暴风呼啸 (破损不堪),消费级,普通,霰弹枪,破损不堪,1.58,当前在售(84)
2023-6-17 21:58,MAG-7 | 暴风呼啸 (战痕累累),消费级,普通,霰弹枪,战痕累累,1.14,当前在售(84)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 遗产 (略有磨损),受限,StatTrak™,手枪,略有磨损,99.5,当前在售(147)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 遗产 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,304.9,当前在售(147)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 遗产 (久经沙场),受限,StatTrak™,手枪,久经沙场,58.9,当前在售(147)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 遗产 (破损不堪),受限,StatTrak™,手枪,破损不堪,140.84,当前在售(147)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 遗产 (战痕累累),受限,StatTrak™,手枪,战痕累累,59.1,当前在售(147)
2023-6-17 21:58,FN57 | 红苹果 (略有磨损),工业级,普通,手枪,略有磨损,358,当前在售(23)
2023-6-17 21:58,FN57 | 红苹果 (崭新出厂),工业级,普通,手枪,崭新出厂,389.99,当前在售(23)
2023-6-17 21:58,FN57 | 红苹果 (久经沙场),工业级,普通,手枪,久经沙场,449.5,当前在售(23)
2023-6-17 21:58,MAG-7（StatTrak™） | 石雕 (略有磨损),受限,StatTrak™,霰弹枪,略有磨损,7.18,当前在售(114)
2023-6-17 21:58,MAG-7（StatTrak™） | 石雕 (崭新出厂),受限,StatTrak™,霰弹枪,崭新出厂,18.89,当前在售(114)
2023-6-17 21:58,MAG-7（StatTrak™） | 石雕 (久经沙场),受限,StatTrak™,霰弹枪,久经沙场,3.67,当前在售(114)
2023-6-17 21:58,MAG-7（StatTrak™） | 石雕 (破损不堪),受限,StatTrak™,霰弹枪,破损不堪,3.18,当前在售(114)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 指挥 (略有磨损),受限,StatTrak™,手枪,略有磨损,31.47,当前在售(159)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 指挥 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,232.97,当前在售(159)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 指挥 (久经沙场),受限,StatTrak™,手枪,久经沙场,9.78,当前在售(159)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 指挥 (破损不堪),受限,StatTrak™,手枪,破损不堪,11,当前在售(159)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 指挥 (战痕累累),受限,StatTrak™,手枪,战痕累累,10.5,当前在售(159)
2023-6-17 21:58,MAG-7（StatTrak™） | 禁卫军 (略有磨损),受限,StatTrak™,霰弹枪,略有磨损,31,当前在售(48)
2023-6-17 21:58,MAG-7（StatTrak™） | 禁卫军 (崭新出厂),受限,StatTrak™,霰弹枪,崭新出厂,49.72,当前在售(48)
2023-6-17 21:58,MAG-7（StatTrak™） | 禁卫军 (久经沙场),受限,StatTrak™,霰弹枪,久经沙场,22.06,当前在售(48)
2023-6-17 21:58,MAG-7（StatTrak™） | 禁卫军 (破损不堪),受限,StatTrak™,霰弹枪,破损不堪,22.03,当前在售(48)
2023-6-17 21:58,FN57 | 氮化处理 (略有磨损),军规级,普通,手枪,略有磨损,134.88,当前在售(20)
2023-6-17 21:58,FN57 | 氮化处理 (崭新出厂),军规级,普通,手枪,崭新出厂,229,当前在售(20)
2023-6-17 21:58,FN57 | 氮化处理 (久经沙场),军规级,普通,手枪,久经沙场,128,当前在售(20)
2023-6-17 21:58,FN57 | 氮化处理 (破损不堪),军规级,普通,手枪,破损不堪,314,当前在售(20)
2023-6-17 21:58,MAG-7（纪念品） | 威吓者 (略有磨损),受限,纪念品,霰弹枪,略有磨损,199,当前在售(47)
2023-6-17 21:58,MAG-7（纪念品） | 威吓者 (崭新出厂),受限,纪念品,霰弹枪,崭新出厂,5998,当前在售(47)
2023-6-17 21:58,MAG-7（纪念品） | 威吓者 (久经沙场),受限,纪念品,霰弹枪,久经沙场,42.99,当前在售(47)
2023-6-17 21:58,MAG-7（纪念品） | 威吓者 (破损不堪),受限,纪念品,霰弹枪,破损不堪,47.27,当前在售(47)
2023-6-17 21:58,MAG-7（纪念品） | 威吓者 (战痕累累),受限,纪念品,霰弹枪,战痕累累,48.48,当前在售(47)
2023-6-17 21:58,沙漠之鹰 | 古铜密码 (略有磨损),工业级,普通,手枪,略有磨损,11.58,当前在售(263)
2023-6-17 21:58,沙漠之鹰 | 古铜密码 (崭新出厂),工业级,普通,手枪,崭新出厂,12.05,当前在售(263)
2023-6-17 21:58,沙漠之鹰 | 古铜密码 (久经沙场),工业级,普通,手枪,久经沙场,11.5,当前在售(263)
2023-6-17 21:58,MAG-7 | 金属 DDPAT (略有磨损),工业级,普通,霰弹枪,略有磨损,2.31,当前在售(76)
2023-6-17 21:58,MAG-7 | 金属 DDPAT (崭新出厂),工业级,普通,霰弹枪,崭新出厂,2.4,当前在售(76)
2023-6-17 21:58,FN57（纪念品） | 坠落危险 (略有磨损),保密,纪念品,手枪,略有磨损,520,当前在售(19)
2023-6-17 21:58,FN57（纪念品） | 坠落危险 (崭新出厂),保密,纪念品,手枪,崭新出厂,1048,当前在售(19)
2023-6-17 21:58,FN57（纪念品） | 坠落危险 (久经沙场),保密,纪念品,手枪,久经沙场,383,当前在售(19)
2023-6-17 21:58,FN57（纪念品） | 坠落危险 (破损不堪),保密,纪念品,手枪,破损不堪,900,当前在售(19)
2023-6-17 21:58,FN57（纪念品） | 坠落危险 (战痕累累),保密,纪念品,手枪,战痕累累,3600,当前在售(19)
2023-6-17 21:58,沙漠之鹰 | 飞行员 (略有磨损),受限,普通,手枪,略有磨损,620,当前在售(97)
2023-6-17 21:58,沙漠之鹰 | 飞行员 (崭新出厂),受限,普通,手枪,崭新出厂,1086.5,当前在售(97)
2023-6-17 21:58,沙漠之鹰 | 飞行员 (久经沙场),受限,普通,手枪,久经沙场,462.5,当前在售(97)
2023-6-17 21:58,沙漠之鹰 | 飞行员 (破损不堪),受限,普通,手枪,破损不堪,358.82,当前在售(97)
2023-6-17 21:58,沙漠之鹰 | 飞行员 (战痕累累),受限,普通,手枪,战痕累累,357.96,当前在售(97)
2023-6-17 21:58,MAG-7（纪念品） | 鎏铜 (略有磨损),军规级,纪念品,霰弹枪,略有磨损,8.17,当前在售(45)
2023-6-17 21:58,MAG-7（纪念品） | 鎏铜 (崭新出厂),军规级,纪念品,霰弹枪,崭新出厂,36.1,当前在售(45)
2023-6-17 21:58,MAG-7（纪念品） | 鎏铜 (久经沙场),军规级,纪念品,霰弹枪,久经沙场,4.99,当前在售(45)
2023-6-17 21:58,MAG-7（纪念品） | 鎏铜 (破损不堪),军规级,纪念品,霰弹枪,破损不堪,3.07,当前在售(45)
2023-6-17 21:58,MAG-7（纪念品） | 鎏铜 (战痕累累),军规级,纪念品,霰弹枪,战痕累累,3.09,当前在售(45)
2023-6-17 21:58,FN57（StatTrak™） | 暴怒野兽 (略有磨损),隐秘,StatTrak™,手枪,略有磨损,750,当前在售(12)
2023-6-17 21:58,FN57（StatTrak™） | 暴怒野兽 (崭新出厂),隐秘,StatTrak™,手枪,崭新出厂,1999.5,当前在售(12)
2023-6-17 21:58,FN57（StatTrak™） | 暴怒野兽 (久经沙场),隐秘,StatTrak™,手枪,久经沙场,449,当前在售(12)
2023-6-17 21:58,FN57（StatTrak™） | 暴怒野兽 (破损不堪),隐秘,StatTrak™,手枪,破损不堪,356.83,当前在售(12)
2023-6-17 21:58,FN57（StatTrak™） | 暴怒野兽 (战痕累累),隐秘,StatTrak™,手枪,战痕累累,303.48,当前在售(12)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 大佬龙 (略有磨损),保密,StatTrak™,手枪,略有磨损,296,当前在售(101)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 大佬龙 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,514.5,当前在售(101)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 大佬龙 (久经沙场),保密,StatTrak™,手枪,久经沙场,196.28,当前在售(101)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 大佬龙 (破损不堪),保密,StatTrak™,手枪,破损不堪,249.4,当前在售(101)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 大佬龙 (战痕累累),保密,StatTrak™,手枪,战痕累累,179.8,当前在售(101)
2023-6-17 21:58,MAG-7（纪念品） | 棱彩阶梯 (略有磨损),受限,纪念品,霰弹枪,略有磨损,63,当前在售(43)
2023-6-17 21:58,MAG-7（纪念品） | 棱彩阶梯 (崭新出厂),受限,纪念品,霰弹枪,崭新出厂,140.98,当前在售(43)
2023-6-17 21:58,MAG-7（纪念品） | 棱彩阶梯 (久经沙场),受限,纪念品,霰弹枪,久经沙场,34.9,当前在售(43)
2023-6-17 21:58,FN57 | 雇佣兵 (略有磨损),消费级,普通,手枪,略有磨损,10.28,当前在售(24)
2023-6-17 21:58,FN57 | 雇佣兵 (崭新出厂),消费级,普通,手枪,崭新出厂,60.41,当前在售(24)
2023-6-17 21:58,FN57 | 雇佣兵 (久经沙场),消费级,普通,手枪,久经沙场,5.97,当前在售(24)
2023-6-17 21:58,FN57 | 雇佣兵 (战痕累累),消费级,普通,手枪,战痕累累,5.85,当前在售(24)
2023-6-17 21:58,MAG-7（StatTrak™） | 记忆碎片 (略有磨损),军规级,StatTrak™,霰弹枪,略有磨损,31.99,当前在售(42)
2023-6-17 21:58,MAG-7（StatTrak™） | 记忆碎片 (崭新出厂),军规级,StatTrak™,霰弹枪,崭新出厂,42.76,当前在售(42)
2023-6-17 21:58,MAG-7（StatTrak™） | 记忆碎片 (久经沙场),军规级,StatTrak™,霰弹枪,久经沙场,24.11,当前在售(42)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 钴蓝禁锢 (略有磨损),保密,StatTrak™,手枪,略有磨损,675,当前在售(62)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 钴蓝禁锢 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,1049.5,当前在售(62)
2023-6-17 21:58,沙漠之鹰（StatTrak™） | 钴蓝禁锢 (久经沙场),保密,StatTrak™,手枪,久经沙场,474.38,当前在售(62)
2023-6-17 21:58,FN57 | 绛之绽放 (略有磨损),军规级,普通,手枪,略有磨损,469.9,当前在售(8)
2023-6-17 21:58,FN57 | 绛之绽放 (崭新出厂),军规级,普通,手枪,崭新出厂,458.5,当前在售(8)
2023-6-17 21:58,FN57 | 绛之绽放 (久经沙场),军规级,普通,手枪,久经沙场,416.5,当前在售(8)
2023-6-17 21:58,FN57 | 绛之绽放 (破损不堪),军规级,普通,手枪,破损不堪,433.5,当前在售(8)
2023-6-17 21:58,FN57 | 绛之绽放 (战痕累累),军规级,普通,手枪,战痕累累,599,当前在售(8)
